month,make,importer_type,fuel_type,vehicle_type,number
2018-02,NISSAN,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-02,OPEL,,Petrol,Multi-purpose Vehicle/Station-wagon,4
2018-02,OPEL,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2018-02,PERODUA,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-02,PEUGEOT,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2018-02,PORSCHE,,Petrol,Multi-purpose Vehicle/Station-wagon,4
2018-02,RENAULT,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-02,RENAULT,,Diesel,Multi-purpose Vehicle/Station-wagon,23
2018-02,ROLLS ROYCE,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-02,SEAT,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2018-02,SSANGYONG,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-02,SUBARU,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-02,SUZUKI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-02,TOYOTA,,Petrol,Multi-purpose Vehicle/Station-wagon,418
2018-02,TOYOTA,,Others,Multi-purpose Vehicle/Station-wagon,42
2018-02,VOLKSWAGEN,,Petrol,Multi-purpose Vehicle/Station-wagon,30
2018-02,VOLVO,,Petrol,Multi-purpose Vehicle/Station-wagon,4
2018-02,ALFA ROMEO,,Petrol,Sports Utility Vehicle,0
2018-02,ALPINA,,Petrol,Sports Utility Vehicle,0
2018-02,ASTON MARTIN,,Petrol,Sports Utility Vehicle,0
2018-02,AUDI,,Petrol,Sports Utility Vehicle,49
2018-02,B.M.W.,,Petrol,Sports Utility Vehicle,50
2018-02,B.M.W.,,Diesel,Sports Utility Vehicle,0
2018-02,B.M.W.,,Others,Sports Utility Vehicle,0
2018-02,BENTLEY,,Petrol,Sports Utility Vehicle,0
2018-02,BENTLEY,,Diesel,Sports Utility Vehicle,2
2018-02,BYD,,Others,Sports Utility Vehicle,0
2018-02,CITROEN,,Petrol,Sports Utility Vehicle,14
2018-02,DATSUN,,Petrol,Sports Utility Vehicle,0
2018-02,FERRARI,,Petrol,Sports Utility Vehicle,0
2018-02,FORD,,Petrol,Sports Utility Vehicle,0
2018-02,HONDA,,Petrol,Sports Utility Vehicle,307
2018-02,HONDA,,Others,Sports Utility Vehicle,63
2018-02,HYUNDAI,,Petrol,Sports Utility Vehicle,44
2018-02,HYUNDAI,,Diesel,Sports Utility Vehicle,0
2018-02,HYUNDAI,,Others,Sports Utility Vehicle,0
2018-02,INFINITI,,Petrol,Sports Utility Vehicle,0
2018-02,INFINITI,,Diesel,Sports Utility Vehicle,0
2018-02,JAGUAR,,Petrol,Sports Utility Vehicle,6
2018-02,JEEP,,Petrol,Sports Utility Vehicle,2
2018-02,KIA,,Petrol,Sports Utility Vehicle,0
2018-02,KIA,,Diesel,Sports Utility Vehicle,29
2018-02,LAMBORGHINI,,Petrol,Sports Utility Vehicle,0
2018-02,LAND ROVER,,Petrol,Sports Utility Vehicle,18
2018-02,LAND ROVER,,Diesel,Sports Utility Vehicle,0
2018-02,LOTUS,,Petrol,Sports Utility Vehicle,0
2018-02,MASERATI,,Petrol,Sports Utility Vehicle,3
2018-02,MAZDA,,Petrol,Sports Utility Vehicle,39
2018-02,MCLAREN,,Petrol,Sports Utility Vehicle,0
2018-02,MERCEDES BENZ,,Petrol,Sports Utility Vehicle,85
2018-02,MERCEDES BENZ,,Diesel,Sports Utility Vehicle,1
2018-02,MINI,,Petrol,Sports Utility Vehicle,0
2018-02,MITSUBISHI,,Petrol,Sports Utility Vehicle,73
2018-02,NISSAN,,Petrol,Sports Utility Vehicle,144
2018-02,OPEL,,Petrol,Sports Utility Vehicle,8
2018-02,OPEL,,Diesel,Sports Utility Vehicle,0
2018-02,PERODUA,,Petrol,Sports Utility Vehicle,0
2018-02,PEUGEOT,,Petrol,Sports Utility Vehicle,62
2018-02,PORSCHE,,Petrol,Sports Utility Vehicle,34
2018-02,RENAULT,,Petrol,Sports Utility Vehicle,0
2018-02,RENAULT,,Diesel,Sports Utility Vehicle,0
2018-02,ROLLS ROYCE,,Petrol,Sports Utility Vehicle,0
2018-02,SEAT,,Petrol,Sports Utility Vehicle,1
2018-02,SSANGYONG,,Petrol,Sports Utility Vehicle,0
2018-02,SUBARU,,Petrol,Sports Utility Vehicle,198
2018-02,SUZUKI,,Petrol,Sports Utility Vehicle,0
2018-02,TOYOTA,,Petrol,Sports Utility Vehicle,139
2018-02,TOYOTA,,Others,Sports Utility Vehicle,52
2018-02,VOLKSWAGEN,,Petrol,Sports Utility Vehicle,13
2018-02,VOLVO,,Petrol,Sports Utility Vehicle,21
2018-02,ALFA ROMEO,,Petrol,Coupe/ Convertible,0
2018-02,ALPINA,,Petrol,Coupe/ Convertible,0
2018-02,ASTON MARTIN,,Petrol,Coupe/ Convertible,0
2018-02,AUDI,,Petrol,Coupe/ Convertible,12
2018-02,B.M.W.,,Petrol,Coupe/ Convertible,22
2018-02,B.M.W.,,Diesel,Coupe/ Convertible,0
2018-02,B.M.W.,,Others,Coupe/ Convertible,0
2018-02,BENTLEY,,Petrol,Coupe/ Convertible,2
2018-02,BENTLEY,,Diesel,Coupe/ Convertible,0
2018-02,BYD,,Others,Coupe/ Convertible,0
2018-02,CITROEN,,Petrol,Coupe/ Convertible,0
2018-02,DATSUN,,Petrol,Coupe/ Convertible,0
2018-02,FERRARI,,Petrol,Coupe/ Convertible,3
2018-02,FORD,,Petrol,Coupe/ Convertible,2
2018-02,HONDA,,Petrol,Coupe/ Convertible,0
2018-02,HONDA,,Others,Coupe/ Convertible,0
2018-02,HYUNDAI,,Petrol,Coupe/ Convertible,0
2018-02,HYUNDAI,,Diesel,Coupe/ Convertible,0
2018-02,HYUNDAI,,Others,Coupe/ Convertible,0
2018-02,INFINITI,,Petrol,Coupe/ Convertible,1
2018-02,INFINITI,,Diesel,Coupe/ Convertible,0
2018-02,JAGUAR,,Petrol,Coupe/ Convertible,0
2018-02,JEEP,,Petrol,Coupe/ Convertible,0
2018-02,KIA,,Petrol,Coupe/ Convertible,0
2018-02,KIA,,Diesel,Coupe/ Convertible,0
2018-02,LAMBORGHINI,,Petrol,Coupe/ Convertible,1
2018-02,LAND ROVER,,Petrol,Coupe/ Convertible,0
2018-02,LAND ROVER,,Diesel,Coupe/ Convertible,0
2018-02,LOTUS,,Petrol,Coupe/ Convertible,1
2018-02,MASERATI,,Petrol,Coupe/ Convertible,0
2018-02,MAZDA,,Petrol,Coupe/ Convertible,2
2018-02,MCLAREN,,Petrol,Coupe/ Convertible,4
2018-02,MERCEDES BENZ,,Petrol,Coupe/ Convertible,86
2018-02,MERCEDES BENZ,,Diesel,Coupe/ Convertible,1
2018-02,MINI,,Petrol,Coupe/ Convertible,3
2018-02,MITSUBISHI,,Petrol,Coupe/ Convertible,0
2018-02,NISSAN,,Petrol,Coupe/ Convertible,0
2018-02,OPEL,,Petrol,Coupe/ Convertible,0
2018-02,OPEL,,Diesel,Coupe/ Convertible,0
2018-02,PERODUA,,Petrol,Coupe/ Convertible,0
2018-02,PEUGEOT,,Petrol,Coupe/ Convertible,0
2018-02,PORSCHE,,Petrol,Coupe/ Convertible,10
2018-02,RENAULT,,Petrol,Coupe/ Convertible,0
2018-02,RENAULT,,Diesel,Coupe/ Convertible,0
2018-02,ROLLS ROYCE,,Petrol,Coupe/ Convertible,0
2018-02,SEAT,,Petrol,Coupe/ Convertible,0
2018-02,SSANGYONG,,Petrol,Coupe/ Convertible,0
2018-02,SUBARU,,Petrol,Coupe/ Convertible,0
2018-02,SUZUKI,,Petrol,Coupe/ Convertible,0
2018-02,TOYOTA,,Petrol,Coupe/ Convertible,1
2018-02,TOYOTA,,Others,Coupe/ Convertible,1
2018-02,VOLKSWAGEN,,Petrol,Coupe/ Convertible,8
2018-02,VOLVO,,Petrol,Coupe/ Convertible,0
2018-03,ALFA ROMEO,,Petrol,Hatchback,0
2018-03,ALPINA,,Petrol,Hatchback,0
2018-03,ALPINA,,Diesel,Hatchback,0
2018-03,ASTON MARTIN,,Petrol,Hatchback,0
2018-03,AUDI,,Petrol,Hatchback,36
2018-03,AUDI,,Diesel,Hatchback,0
2018-03,B.M.W.,,Petrol,Hatchback,30
2018-03,B.M.W.,,Diesel,Hatchback,58
2018-03,B.M.W.,,Others,Hatchback,0
2018-03,BENTLEY,,Petrol,Hatchback,0
2018-03,BENTLEY,,Diesel,Hatchback,0
2018-03,BYD,,Others,Hatchback,0
2018-03,CITROEN,,Petrol,Hatchback,0
2018-03,DATSUN,,Petrol,Hatchback,0
2018-03,FERRARI,,Petrol,Hatchback,0
2018-03,FORD,,Petrol,Hatchback,2
2018-03,HONDA,,Petrol,Hatchback,199
2018-03,HONDA,,Others,Hatchback,5
2018-03,HYUNDAI,,Petrol,Hatchback,68
2018-03,HYUNDAI,,Diesel,Hatchback,0
2018-03,HYUNDAI,,Others,Hatchback,3
2018-03,INFINITI,,Petrol,Hatchback,0
2018-03,INFINITI,,Diesel,Hatchback,9
2018-03,JAGUAR,,Petrol,Hatchback,0
2018-03,JEEP,,Petrol,Hatchback,0
2018-03,KIA,,Petrol,Hatchback,2
2018-03,KIA,,Diesel,Hatchback,0
2018-03,LAMBORGHINI,,Petrol,Hatchback,0
2018-03,LAND ROVER,,Petrol,Hatchback,0
2018-03,LAND ROVER,,Diesel,Hatchback,0
2018-03,LOTUS,,Petrol,Hatchback,0
2018-03,MASERATI,,Petrol,Hatchback,0
2018-03,MAXUS,,Petrol,Hatchback,0
2018-03,MAZDA,,Petrol,Hatchback,69
2018-03,MCLAREN,,Petrol,Hatchback,0
2018-03,MERCEDES BENZ,,Petrol,Hatchback,69
2018-03,MERCEDES BENZ,,Diesel,Hatchback,0
2018-03,MERCEDES BENZ,,Others,Hatchback,0
2018-03,MINI,,Petrol,Hatchback,48
2018-03,MITSUBISHI,,Petrol,Hatchback,60
2018-03,NISSAN,,Petrol,Hatchback,106
2018-03,OPEL,,Petrol,Hatchback,3
2018-03,OPEL,,Diesel,Hatchback,0
2018-03,PERODUA,,Petrol,Hatchback,0
2018-03,PEUGEOT,,Petrol,Hatchback,1
2018-03,PORSCHE,,Petrol,Hatchback,0
2018-03,RENAULT,,Petrol,Hatchback,3
2018-03,RENAULT,,Diesel,Hatchback,0
2018-03,ROLLS ROYCE,,Petrol,Hatchback,0
2018-03,SEAT,,Petrol,Hatchback,2
2018-03,SKODA,,Petrol,Hatchback,1
2018-03,SSANGYONG,,Petrol,Hatchback,0
2018-03,SUBARU,,Petrol,Hatchback,15
2018-03,SUZUKI,,Petrol,Hatchback,7
2018-03,TOYOTA,,Petrol,Hatchback,55
2018-03,TOYOTA,,Diesel,Hatchback,0
2018-03,TOYOTA,,Others,Hatchback,15
2018-03,VOLKSWAGEN,,Petrol,Hatchback,61
2018-03,VOLVO,,Petrol,Hatchback,20
2018-03,ALFA ROMEO,,Petrol,Sedan,4
2018-03,ALPINA,,Petrol,Sedan,0
2018-03,ALPINA,,Diesel,Sedan,0
2018-03,ASTON MARTIN,,Petrol,Sedan,0
2018-03,AUDI,,Petrol,Sedan,128
2018-03,AUDI,,Diesel,Sedan,0
2018-03,B.M.W.,,Petrol,Sedan,160
2018-03,B.M.W.,,Diesel,Sedan,1
2018-03,B.M.W.,,Others,Sedan,5
2018-03,BENTLEY,,Petrol,Sedan,3
2018-03,BENTLEY,,Diesel,Sedan,0
2018-03,BYD,,Others,Sedan,0
2018-03,CITROEN,,Petrol,Sedan,0
2018-03,DATSUN,,Petrol,Sedan,0
2018-03,FERRARI,,Petrol,Sedan,0
2018-03,FORD,,Petrol,Sedan,4
2018-03,HONDA,,Petrol,Sedan,282
2018-03,HONDA,,Others,Sedan,0
2018-03,HYUNDAI,,Petrol,Sedan,469
2018-03,HYUNDAI,,Diesel,Sedan,0
2018-03,HYUNDAI,,Others,Sedan,0
2018-03,INFINITI,,Petrol,Sedan,19
2018-03,INFINITI,,Diesel,Sedan,0
2018-03,JAGUAR,,Petrol,Sedan,37
2018-03,JEEP,,Petrol,Sedan,0
2018-03,KIA,,Petrol,Sedan,283
2018-03,KIA,,Diesel,Sedan,0
2018-03,LAMBORGHINI,,Petrol,Sedan,0
2018-03,LAND ROVER,,Petrol,Sedan,0
2018-03,LAND ROVER,,Diesel,Sedan,0
2018-03,LOTUS,,Petrol,Sedan,0
2018-03,MASERATI,,Petrol,Sedan,2
2018-03,MAXUS,,Petrol,Sedan,0
2018-03,MAZDA,,Petrol,Sedan,351
2018-03,MCLAREN,,Petrol,Sedan,0
2018-03,MERCEDES BENZ,,Petrol,Sedan,282
2018-03,MERCEDES BENZ,,Diesel,Sedan,0
2018-03,MERCEDES BENZ,,Others,Sedan,1
2018-03,MINI,,Petrol,Sedan,0
2018-03,MITSUBISHI,,Petrol,Sedan,153
2018-03,NISSAN,,Petrol,Sedan,100
2018-03,OPEL,,Petrol,Sedan,0
2018-03,OPEL,,Diesel,Sedan,0
2018-03,PERODUA,,Petrol,Sedan,1
2018-03,PEUGEOT,,Petrol,Sedan,0
2018-03,PORSCHE,,Petrol,Sedan,2
2018-03,RENAULT,,Petrol,Sedan,18
2018-03,RENAULT,,Diesel,Sedan,0
2018-03,ROLLS ROYCE,,Petrol,Sedan,4
2018-03,SEAT,,Petrol,Sedan,0
2018-03,SKODA,,Petrol,Sedan,2
2018-03,SSANGYONG,,Petrol,Sedan,0
2018-03,SUBARU,,Petrol,Sedan,13
2018-03,SUZUKI,,Petrol,Sedan,0
2018-03,TOYOTA,,Petrol,Sedan,318
2018-03,TOYOTA,,Diesel,Sedan,0
2018-03,TOYOTA,,Others,Sedan,45
2018-03,VOLKSWAGEN,,Petrol,Sedan,17
2018-03,VOLVO,,Petrol,Sedan,56
2018-03,ALFA ROMEO,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,ALPINA,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,ALPINA,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2018-03,ASTON MARTIN,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,AUDI,,Petrol,Multi-purpose Vehicle/Station-wagon,3
2018-03,AUDI,,Diesel,Multi-purpose Vehicle/Station-wagon,1
2018-03,B.M.W.,,Petrol,Multi-purpose Vehicle/Station-wagon,93
2018-03,B.M.W.,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2018-03,B.M.W.,,Others,Multi-purpose Vehicle/Station-wagon,6
2018-03,BENTLEY,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,BENTLEY,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2018-03,BYD,,Others,Multi-purpose Vehicle/Station-wagon,0
2018-03,CITROEN,,Petrol,Multi-purpose Vehicle/Station-wagon,6
2018-03,DATSUN,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,FERRARI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,FORD,,Petrol,Multi-purpose Vehicle/Station-wagon,8
2018-03,HONDA,,Petrol,Multi-purpose Vehicle/Station-wagon,164
2018-03,HONDA,,Others,Multi-purpose Vehicle/Station-wagon,103
2018-03,HYUNDAI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,HYUNDAI,,Diesel,Multi-purpose Vehicle/Station-wagon,1
2018-03,HYUNDAI,,Others,Multi-purpose Vehicle/Station-wagon,0
2018-03,INFINITI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,INFINITI,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2018-03,JAGUAR,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,JEEP,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,KIA,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,KIA,,Diesel,Multi-purpose Vehicle/Station-wagon,48
2018-03,LAMBORGHINI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,LAND ROVER,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,LAND ROVER,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2018-03,LOTUS,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,MASERATI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,MAXUS,,Petrol,Multi-purpose Vehicle/Station-wagon,2
2018-03,MAZDA,,Petrol,Multi-purpose Vehicle/Station-wagon,43
2018-03,MCLAREN,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,MERCEDES BENZ,,Petrol,Multi-purpose Vehicle/Station-wagon,7
2018-03,MERCEDES BENZ,,Diesel,Multi-purpose Vehicle/Station-wagon,2
2018-03,MERCEDES BENZ,,Others,Multi-purpose Vehicle/Station-wagon,0
2018-03,MINI,,Petrol,Multi-purpose Vehicle/Station-wagon,19
2018-03,MITSUBISHI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,NISSAN,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2018-03,OPEL,,Petrol,Multi-purpose Vehicle/Station-wagon,9
2018-03,OPEL,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2018-03,PERODUA,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,PEUGEOT,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2018-03,PORSCHE,,Petrol,Multi-purpose Vehicle/Station-wagon,1
2018-03,RENAULT,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,RENAULT,,Diesel,Multi-purpose Vehicle/Station-wagon,43
2018-03,ROLLS ROYCE,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,SEAT,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,SKODA,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,SSANGYONG,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,SUBARU,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,SUZUKI,,Petrol,Multi-purpose Vehicle/Station-wagon,0
2018-03,TOYOTA,,Petrol,Multi-purpose Vehicle/Station-wagon,413
2018-03,TOYOTA,,Diesel,Multi-purpose Vehicle/Station-wagon,0
2018-03,TOYOTA,,Others,Multi-purpose Vehicle/Station-wagon,33
2018-03,VOLKSWAGEN,,Petrol,Multi-purpose Vehicle/Station-wagon,43
2018-03,VOLVO,,Petrol,Multi-purpose Vehicle/Station-wagon,5
2018-03,ALFA ROMEO,,Petrol,Sports Utility Vehicle,0
2018-03,ALPINA,,Petrol,Sports Utility Vehicle,0
2018-03,ALPINA,,Diesel,Sports Utility Vehicle,1
2018-03,ASTON MARTIN,,Petrol,Sports Utility Vehicle,0
2018-03,AUDI,,Petrol,Sports Utility Vehicle,31
2018-03,AUDI,,Diesel,Sports Utility Vehicle,0
2018-03,B.M.W.,,Petrol,Sports Utility Vehicle,158
2018-03,B.M.W.,,Diesel,Sports Utility Vehicle,1
2018-03,B.M.W.,,Others,Sports Utility Vehicle,0
2018-03,BENTLEY,,Petrol,Sports Utility Vehicle,0
2018-03,BENTLEY,,Diesel,Sports Utility Vehicle,0
2018-03,BYD,,Others,Sports Utility Vehicle,0
2018-03,CITROEN,,Petrol,Sports Utility Vehicle,23
2018-03,DATSUN,,Petrol,Sports Utility Vehicle,0
2018-03,FERRARI,,Petrol,Sports Utility Vehicle,0
2018-03,FORD,,Petrol,Sports Utility Vehicle,2
2018-03,HONDA,,Petrol,Sports Utility Vehicle,251
2018-03,HONDA,,Others,Sports Utility Vehicle,52
2018-03,HYUNDAI,,Petrol,Sports Utility Vehicle,78
2018-03,HYUNDAI,,Diesel,Sports Utility Vehicle,0
2018-03,HYUNDAI,,Others,Sports Utility Vehicle,0
2018-03,INFINITI,,Petrol,Sports Utility Vehicle,0
2018-03,INFINITI,,Diesel,Sports Utility Vehicle,0
2018-03,JAGUAR,,Petrol,Sports Utility Vehicle,19
2018-03,JEEP,,Petrol,Sports Utility Vehicle,0
2018-03,KIA,,Petrol,Sports Utility Vehicle,0
2018-03,KIA,,Diesel,Sports Utility Vehicle,16
2018-03,LAMBORGHINI,,Petrol,Sports Utility Vehicle,0
